"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
2019,19 Mar 2020 01:14:56.768,19 Mar 2020 01:47:41.865,1965.097
2020,19 Mar 2020 03:35:03.231,19 Mar 2020 04:06:07.491,1864.260
2021,19 Mar 2020 05:56:32.471,19 Mar 2020 06:17:15.963,1243.491
2022,19 Mar 2020 16:26:12.825,19 Mar 2020 16:51:48.421,1535.596
2023,19 Mar 2020 18:40:24.971,19 Mar 2020 19:12:13.415,1908.444
2024,19 Mar 2020 21:00:08.772,19 Mar 2020 21:32:51.542,1962.770
2025,19 Mar 2020 23:22:39.269,19 Mar 2020 23:54:46.995,1927.726
2026,20 Mar 2020 01:43:53.858,20 Mar 2020 02:16:41.004,1967.146
2027,20 Mar 2020 04:03:55.185,20 Mar 2020 04:33:43.415,1788.230
2028,20 Mar 2020 06:27:18.002,20 Mar 2020 06:41:30.027,852.024
2029,20 Mar 2020 16:52:44.046,20 Mar 2020 17:20:55.765,1691.719
2030,20 Mar 2020 19:08:35.071,20 Mar 2020 19:41:03.440,1948.369
2031,20 Mar 2020 21:29:29.112,20 Mar 2020 22:02:02.705,1953.593
2032,20 Mar 2020 23:51:58.672,21 Mar 2020 00:24:21.565,1942.892
2033,21 Mar 2020 02:12:46.466,21 Mar 2020 02:45:06.025,1939.559
2034,21 Mar 2020 04:32:53.428,21 Mar 2020 05:00:41.103,1667.676
2035,21 Mar 2020 15:11:36.271,21 Mar 2020 15:27:08.509,932.238
2036,21 Mar 2020 17:20:14.588,21 Mar 2020 17:49:50.027,1775.439
2037,21 Mar 2020 19:37:12.683,21 Mar 2020 20:09:56.059,1963.377
2038,21 Mar 2020 21:58:58.002,21 Mar 2020 22:31:24.341,1946.339
2039,22 Mar 2020 00:21:11.323,22 Mar 2020 00:53:47.044,1955.721
2040,22 Mar 2020 02:41:36.305,22 Mar 2020 03:13:18.487,1902.183
2041,22 Mar 2020 05:02:03.664,22 Mar 2020 05:27:17.792,1514.128
2042,22 Mar 2020 15:36:27.171,22 Mar 2020 15:57:30.951,1263.780
2043,22 Mar 2020 17:47:53.973,22 Mar 2020 18:18:41.932,1847.960
2044,22 Mar 2020 20:06:15.355,22 Mar 2020 20:38:59.286,1963.931
2045,22 Mar 2020 22:28:27.304,22 Mar 2020 23:00:42.273,1934.970
2046,23 Mar 2020 00:50:16.028,23 Mar 2020 01:22:58.684,1962.656
2047,23 Mar 2020 03:10:25.429,23 Mar 2020 03:41:39.425,1873.996
2048,23 Mar 2020 05:31:36.456,23 Mar 2020 05:53:25.627,1309.170
2049,23 Mar 2020 16:02:29.363,23 Mar 2020 16:27:00.491,1471.128
2050,23 Mar 2020 18:15:58.906,23 Mar 2020 18:47:33.825,1894.920
2051,23 Mar 2020 20:35:22.480,23 Mar 2020 21:08:06.033,1963.553
2052,23 Mar 2020 22:57:52.490,23 Mar 2020 23:30:01.323,1928.833
2053,24 Mar 2020 01:19:14.589,24 Mar 2020 01:52:02.686,1968.097
2054,24 Mar 2020 03:39:16.361,24 Mar 2020 04:09:28.244,1811.882
2055,24 Mar 2020 06:01:58.334,24 Mar 2020 06:18:37.505,999.171
2056,24 Mar 2020 16:28:31.124,24 Mar 2020 16:56:16.566,1665.442
2057,24 Mar 2020 18:44:06.844,24 Mar 2020 19:16:28.174,1941.330
2058,24 Mar 2020 21:04:41.286,24 Mar 2020 21:37:19.984,1958.699
2059,24 Mar 2020 23:27:13.417,24 Mar 2020 23:59:30.030,1936.614
2060,25 Mar 2020 01:48:08.261,25 Mar 2020 02:20:40.241,1951.980
2061,25 Mar 2020 04:08:12.445,25 Mar 2020 04:36:31.783,1699.338
2062,25 Mar 2020 06:36:35.777,25 Mar 2020 06:38:51.507,135.730
2063,25 Mar 2020 14:48:43.135,25 Mar 2020 15:01:46.312,783.177
2064,25 Mar 2020 16:55:57.211,25 Mar 2020 17:25:10.453,1753.242
2065,25 Mar 2020 19:12:37.219,25 Mar 2020 19:45:17.241,1960.021
2066,25 Mar 2020 21:34:09.372,25 Mar 2020 22:06:37.657,1948.284
2067,25 Mar 2020 23:56:28.224,26 Mar 2020 00:29:02.055,1953.831
2068,26 Mar 2020 02:16:58.664,26 Mar 2020 02:48:50.892,1912.228
2069,26 Mar 2020 04:37:18.663,26 Mar 2020 05:03:17.077,1558.414
2070,26 Mar 2020 15:12:33.191,26 Mar 2020 15:32:33.472,1200.281
2071,26 Mar 2020 17:23:30.465,26 Mar 2020 17:54:04.114,1833.649
2072,26 Mar 2020 19:41:29.093,26 Mar 2020 20:14:18.543,1969.449
2073,26 Mar 2020 22:03:39.144,26 Mar 2020 22:35:59.705,1940.561
2074,27 Mar 2020 00:25:34.831,27 Mar 2020 00:58:15.244,1960.413
2075,27 Mar 2020 02:45:47.761,27 Mar 2020 03:17:09.763,1882.002
2076,27 Mar 2020 05:06:43.760,27 Mar 2020 05:29:33.458,1369.698
2077,27 Mar 2020 15:38:37.885,27 Mar 2020 16:02:14.202,1416.317
2078,27 Mar 2020 17:51:29.221,27 Mar 2020 18:22:54.598,1885.377
2079,27 Mar 2020 20:10:41.242,27 Mar 2020 20:43:20.903,1959.661
2080,27 Mar 2020 22:33:05.482,27 Mar 2020 23:05:12.788,1927.306
2081,28 Mar 2020 00:54:34.956,28 Mar 2020 01:27:22.830,1967.874
2082,28 Mar 2020 03:14:37.909,28 Mar 2020 03:45:15.792,1837.883
2083,28 Mar 2020 05:36:47.488,28 Mar 2020 05:55:06.915,1099.427
2084,28 Mar 2020 16:04:28.445,28 Mar 2020 16:31:35.345,1626.901
2085,28 Mar 2020 18:19:39.385,28 Mar 2020 18:51:49.484,1930.099
2086,28 Mar 2020 20:39:53.865,28 Mar 2020 21:12:35.010,1961.145
2087,28 Mar 2020 23:02:27.716,28 Mar 2020 23:34:34.904,1927.189
2088,29 Mar 2020 01:23:29.811,29 Mar 2020 01:56:11.450,1961.640
2089,29 Mar 2020 03:43:32.192,29 Mar 2020 04:12:23.433,1731.242
2090,29 Mar 2020 06:08:45.293,29 Mar 2020 06:17:54.754,549.461
2091,29 Mar 2020 14:26:04.936,29 Mar 2020 14:35:58.934,593.998
2092,29 Mar 2020 16:31:36.627,29 Mar 2020 17:00:31.621,1734.994
2093,29 Mar 2020 18:48:05.993,29 Mar 2020 19:20:37.706,1951.712
2094,29 Mar 2020 21:09:20.863,29 Mar 2020 21:41:51.712,1950.849
2095,29 Mar 2020 23:31:44.329,30 Mar 2020 00:04:16.429,1952.100
2096,30 Mar 2020 01:52:20.922,30 Mar 2020 02:24:22.340,1921.418
2097,30 Mar 2020 04:12:35.009,30 Mar 2020 04:39:20.656,1605.646
2098,30 Mar 2020 14:48:54.303,30 Mar 2020 15:07:31.346,1117.043
2099,30 Mar 2020 16:59:13.235,30 Mar 2020 17:29:25.930,1812.695
2100,30 Mar 2020 19:16:44.769,30 Mar 2020 19:49:36.241,1971.473
2101,30 Mar 2020 21:38:50.698,30 Mar 2020 22:11:13.593,1942.895
2102,31 Mar 2020 00:00:53.157,31 Mar 2020 00:33:31.698,1958.540
2103,31 Mar 2020 02:21:10.156,31 Mar 2020 02:52:38.625,1888.469
2104,31 Mar 2020 04:41:53.725,31 Mar 2020 05:05:36.223,1422.498
2105,31 Mar 2020 15:14:46.361,31 Mar 2020 15:37:24.293,1357.932
2106,31 Mar 2020 17:27:05.292,31 Mar 2020 17:58:15.678,1870.386
2107,31 Mar 2020 19:45:56.717,31 Mar 2020 20:18:39.189,1962.472
2108,31 Mar 2020 22:08:18.160,31 Mar 2020 22:40:27.313,1929.152
2109,1 Apr 2020 00:29:54.931,1 Apr 2020 01:02:41.389,1966.458
2110,1 Apr 2020 02:49:59.754,1 Apr 2020 03:20:55.912,1856.158
2111,1 Apr 2020 05:11:43.615,1 Apr 2020 05:31:23.188,1179.572
2112,1 Apr 2020 15:40:35.623,1 Apr 2020 16:06:52.967,1577.344
2113,1 Apr 2020 17:55:12.115,1 Apr 2020 18:27:10.949,1918.833
2114,1 Apr 2020 20:15:06.926,1 Apr 2020 20:47:49.950,1963.023
2115,1 Apr 2020 22:37:41.583,1 Apr 2020 23:09:50.308,1928.725
2116,2 Apr 2020 00:58:51.082,2 Apr 2020 01:31:36.991,1965.909
2117,2 Apr 2020 03:18:52.552,2 Apr 2020 03:48:19.602,1767.050
2118,2 Apr 2020 05:42:50.872,2 Apr 2020 05:55:20.234,749.362
2119,2 Apr 2020 14:08:03.660,2 Apr 2020 14:08:23.381,19.720
2120,2 Apr 2020 16:07:22.274,2 Apr 2020 16:35:52.934,1710.660
2121,2 Apr 2020 18:23:31.888,2 Apr 2020 18:55:58.130,1946.242
2122,2 Apr 2020 20:44:33.177,2 Apr 2020 21:17:04.326,1951.150
2123,2 Apr 2020 23:06:59.882,2 Apr 2020 23:39:28.278,1948.396
2124,3 Apr 2020 01:27:43.040,3 Apr 2020 01:59:55.290,1932.250
2125,3 Apr 2020 03:47:52.492,3 Apr 2020 04:15:15.768,1643.276
2126,3 Apr 2020 14:25:31.670,3 Apr 2020 14:42:27.702,1016.033
2127,3 Apr 2020 16:34:56.238,3 Apr 2020 17:04:47.304,1791.066
2128,3 Apr 2020 18:52:07.878,3 Apr 2020 19:24:54.166,1966.288
2129,3 Apr 2020 21:14:01.829,3 Apr 2020 21:46:27.019,1945.189
2130,3 Apr 2020 23:36:10.989,4 Apr 2020 00:08:47.948,1956.959
2131,4 Apr 2020 01:56:32.580,4 Apr 2020 02:28:08.068,1895.488
2132,4 Apr 2020 04:17:05.867,4 Apr 2020 04:41:45.069,1479.202
2133,4 Apr 2020 14:50:53.327,4 Apr 2020 15:12:35.422,1302.095
2134,4 Apr 2020 17:02:42.830,4 Apr 2020 17:33:38.192,1855.362
2135,4 Apr 2020 19:21:17.028,4 Apr 2020 19:53:57.910,1960.882
2136,4 Apr 2020 21:43:30.541,4 Apr 2020 22:15:45.901,1935.360
2137,5 Apr 2020 00:05:14.488,5 Apr 2020 00:37:58.862,1964.374
2138,5 Apr 2020 02:25:21.830,5 Apr 2020 02:56:29.492,1867.662
2139,5 Apr 2020 04:46:44.842,5 Apr 2020 05:07:50.448,1265.606
2140,5 Apr 2020 15:16:47.461,5 Apr 2020 15:42:02.405,1514.944
2141,5 Apr 2020 17:30:48.030,5 Apr 2020 18:02:31.418,1903.389
2142,5 Apr 2020 19:50:24.446,5 Apr 2020 20:23:08.287,1963.841
2143,5 Apr 2020 22:12:55.047,5 Apr 2020 22:45:01.653,1926.606
2144,6 Apr 2020 00:34:12.049,6 Apr 2020 01:06:59.652,1967.604
2145,6 Apr 2020 02:54:13.428,6 Apr 2020 03:24:09.018,1795.590
2146,6 Apr 2020 05:17:22.087,6 Apr 2020 05:32:29.690,907.603
2147,6 Apr 2020 15:43:09.849,6 Apr 2020 16:11:13.972,1684.123
2148,6 Apr 2020 17:58:56.995,6 Apr 2020 18:31:22.877,1945.881
2149,6 Apr 2020 20:19:44.480,6 Apr 2020 20:52:19.524,1955.043
2150,6 Apr 2020 22:42:14.951,6 Apr 2020 23:14:37.297,1942.346
2151,7 Apr 2020 01:03:04.978,7 Apr 2020 01:35:28.696,1943.718
2152,7 Apr 2020 03:23:10.938,7 Apr 2020 03:51:09.628,1678.690
2153,7 Apr 2020 14:02:26.480,7 Apr 2020 14:17:11.480,885.000
2154,7 Apr 2020 16:10:40.284,7 Apr 2020 16:40:08.151,1767.867
2155,7 Apr 2020 18:27:31.949,7 Apr 2020 19:00:14.268,1962.319
2156,7 Apr 2020 20:49:13.147,7 Apr 2020 21:21:40.065,1946.918
2157,7 Apr 2020 23:11:28.324,7 Apr 2020 23:44:03.438,1955.114
2158,8 Apr 2020 01:31:54.981,8 Apr 2020 02:03:39.998,1905.017
2159,8 Apr 2020 03:52:19.814,8 Apr 2020 04:17:48.795,1528.981
2160,8 Apr 2020 14:26:59.161,8 Apr 2020 14:47:43.707,1244.546
2161,8 Apr 2020 16:38:16.888,8 Apr 2020 17:09:00.580,1843.692
2162,8 Apr 2020 18:56:31.472,8 Apr 2020 19:29:16.913,1965.441
2163,8 Apr 2020 21:18:42.600,8 Apr 2020 21:51:00.705,1938.105
2164,8 Apr 2020 23:40:33.604,9 Apr 2020 00:13:15.375,1961.771
2165,9 Apr 2020 02:00:44.075,9 Apr 2020 02:32:00.594,1876.519
2166,9 Apr 2020 04:21:49.977,9 Apr 2020 04:43:58.795,1328.818
2167,9 Apr 2020 14:53:03.087,9 Apr 2020 15:17:16.831,1453.744
2168,9 Apr 2020 17:06:20.098,9 Apr 2020 17:37:51.943,1891.845
2169,9 Apr 2020 19:25:41.201,9 Apr 2020 19:58:20.343,1959.142
2170,9 Apr 2020 21:48:08.178,9 Apr 2020 22:20:18.222,1930.044
2171,10 Apr 2020 00:09:32.661,10 Apr 2020 00:42:21.001,1968.340
2172,10 Apr 2020 02:29:34.732,10 Apr 2020 02:59:55.648,1820.916
2173,10 Apr 2020 04:52:05.451,10 Apr 2020 05:09:18.171,1032.721
2174,10 Apr 2020 15:18:58.844,10 Apr 2020 15:46:34.365,1655.522
2175,10 Apr 2020 17:34:28.992,10 Apr 2020 18:06:46.530,1937.538
2176,10 Apr 2020 19:54:56.775,10 Apr 2020 20:27:37.081,1960.307
2177,10 Apr 2020 22:17:29.556,10 Apr 2020 22:49:42.514,1932.957
2178,11 Apr 2020 00:38:26.698,11 Apr 2020 01:11:02.198,1955.500
2179,11 Apr 2020 02:58:30.202,11 Apr 2020 03:26:59.788,1709.586
2180,11 Apr 2020 05:25:14.273,11 Apr 2020 05:30:58.351,344.078
2181,11 Apr 2020 13:39:37.815,11 Apr 2020 13:51:39.729,721.914
2182,11 Apr 2020 15:46:20.722,11 Apr 2020 16:15:28.518,1747.796
2183,11 Apr 2020 18:02:56.443,11 Apr 2020 18:35:35.615,1959.171
2184,11 Apr 2020 20:24:24.543,11 Apr 2020 20:56:53.610,1949.067
2185,11 Apr 2020 22:46:44.989,11 Apr 2020 23:19:18.231,1953.242
2186,12 Apr 2020 01:07:17.311,12 Apr 2020 01:39:12.495,1915.184
2187,12 Apr 2020 03:27:35.268,12 Apr 2020 03:53:48.319,1573.051
2188,12 Apr 2020 14:03:07.933,12 Apr 2020 14:22:44.571,1176.638
2189,12 Apr 2020 16:13:56.496,12 Apr 2020 16:44:22.652,1826.156
2190,12 Apr 2020 18:31:44.835,12 Apr 2020 19:04:36.303,1971.468
2191,12 Apr 2020 20:53:54.494,12 Apr 2020 21:26:16.660,1942.166
2192,12 Apr 2020 23:15:52.255,12 Apr 2020 23:48:32.048,1959.793
2193,13 Apr 2020 01:36:06.435,13 Apr 2020 02:07:30.890,1884.455
2194,13 Apr 2020 03:56:58.193,13 Apr 2020 04:20:06.011,1387.818
2195,13 Apr 2020 14:29:11.023,13 Apr 2020 14:52:28.956,1397.933
2196,13 Apr 2020 16:41:51.949,13 Apr 2020 17:13:12.820,1880.871
2197,13 Apr 2020 19:00:57.017,13 Apr 2020 19:33:38.917,1961.900
2198,13 Apr 2020 21:23:21.091,13 Apr 2020 21:55:27.950,1926.859
2199,13 Apr 2020 23:44:52.904,14 Apr 2020 00:17:40.412,1967.507
2200,14 Apr 2020 02:04:56.382,14 Apr 2020 02:35:41.710,1845.329
2201,14 Apr 2020 04:26:57.101,14 Apr 2020 04:45:46.587,1129.486
2202,14 Apr 2020 14:55:00.796,14 Apr 2020 15:21:52.600,1611.804
2203,14 Apr 2020 17:10:01.245,14 Apr 2020 17:42:07.842,1926.597
2204,14 Apr 2020 19:30:09.499,14 Apr 2020 20:02:50.713,1961.214
2205,14 Apr 2020 21:52:43.706,14 Apr 2020 22:24:48.562,1924.856
2206,15 Apr 2020 00:13:48.162,15 Apr 2020 00:46:31.915,1963.753
2207,15 Apr 2020 02:33:50.155,15 Apr 2020 03:02:52.422,1742.266
2208,15 Apr 2020 04:58:35.049,15 Apr 2020 05:09:01.215,626.166
2209,15 Apr 2020 13:17:10.210,15 Apr 2020 13:25:47.309,517.099
2210,15 Apr 2020 15:22:01.298,15 Apr 2020 15:50:49.984,1728.686
2211,15 Apr 2020 17:38:27.815,15 Apr 2020 18:10:55.602,1947.787
2212,15 Apr 2020 19:59:36.084,15 Apr 2020 20:32:07.399,1951.315
2213,15 Apr 2020 22:22:00.872,15 Apr 2020 22:54:32.027,1951.155
2214,16 Apr 2020 00:42:39.529,16 Apr 2020 01:14:44.729,1925.200
2215,16 Apr 2020 03:02:51.998,16 Apr 2020 03:29:51.683,1619.685
2216,16 Apr 2020 13:39:35.815,16 Apr 2020 13:57:39.471,1083.656
2217,16 Apr 2020 15:49:37.967,16 Apr 2020 16:19:44.336,1806.368
2218,16 Apr 2020 18:07:03.561,16 Apr 2020 18:39:53.020,1969.459
2219,16 Apr 2020 20:29:05.769,16 Apr 2020 21:01:29.637,1943.869
2220,16 Apr 2020 22:51:10.427,16 Apr 2020 23:23:48.494,1958.067
2221,17 Apr 2020 01:11:28.843,17 Apr 2020 01:42:58.538,1889.695
2222,17 Apr 2020 03:32:08.898,17 Apr 2020 03:56:08.042,1439.144
2223,17 Apr 2020 14:05:19.684,17 Apr 2020 14:27:39.058,1339.374
2224,17 Apr 2020 16:17:28.902,17 Apr 2020 16:48:34.335,1865.434
2225,17 Apr 2020 18:36:15.358,17 Apr 2020 19:08:56.483,1961.125
2226,17 Apr 2020 20:58:33.669,17 Apr 2020 21:30:45.159,1931.490
2227,17 Apr 2020 23:20:12.749,17 Apr 2020 23:52:58.600,1965.852
2228,18 Apr 2020 01:40:18.308,18 Apr 2020 02:11:18.416,1860.108
2229,18 Apr 2020 04:01:55.024,18 Apr 2020 04:22:01.561,1206.537
2230,18 Apr 2020 14:31:10.180,18 Apr 2020 14:57:08.261,1558.081
2231,18 Apr 2020 16:45:34.932,18 Apr 2020 17:17:29.199,1914.267
2232,18 Apr 2020 19:05:24.924,18 Apr 2020 19:38:07.612,1962.688
2233,18 Apr 2020 21:27:57.442,18 Apr 2020 22:00:06.908,1929.467
2234,18 Apr 2020 23:49:09.338,19 Apr 2020 00:21:55.874,1966.536
2235,19 Apr 2020 02:09:10.692,19 Apr 2020 02:38:48.353,1777.661
2236,19 Apr 2020 04:32:51.222,19 Apr 2020 04:46:03.985,792.763
2237,19 Apr 2020 14:57:50.061,19 Apr 2020 15:26:11.213,1701.152
2238,19 Apr 2020 17:13:48.890,19 Apr 2020 17:46:17.562,1948.673
2239,19 Apr 2020 19:34:48.821,19 Apr 2020 20:07:19.974,1951.153
2240,19 Apr 2020 21:57:16.267,19 Apr 2020 22:29:42.023,1945.756
2241,20 Apr 2020 00:18:01.595,20 Apr 2020 00:50:16.607,1935.012
2242,20 Apr 2020 02:38:09.808,20 Apr 2020 03:05:44.747,1654.940
2243,20 Apr 2020 13:16:18.105,20 Apr 2020 13:32:38.709,980.603
2244,20 Apr 2020 15:25:22.118,20 Apr 2020 15:55:05.552,1783.433
2245,20 Apr 2020 17:42:27.239,20 Apr 2020 18:15:11.959,1964.720
2246,20 Apr 2020 20:04:16.937,20 Apr 2020 20:36:42.671,1945.733
2247,20 Apr 2020 22:26:28.105,20 Apr 2020 22:59:04.494,1956.390
2248,21 Apr 2020 00:46:51.266,21 Apr 2020 01:18:30.232,1898.966
2249,21 Apr 2020 03:07:21.659,21 Apr 2020 03:32:18.781,1497.122
2250,21 Apr 2020 13:41:27.299,21 Apr 2020 14:02:50.834,1283.536
2251,21 Apr 2020 15:53:05.436,21 Apr 2020 16:23:56.900,1851.464
2252,21 Apr 2020 18:11:33.168,21 Apr 2020 18:44:15.489,1962.321
2253,21 Apr 2020 20:33:45.961,21 Apr 2020 21:06:00.645,1934.684
2254,21 Apr 2020 22:55:32.167,21 Apr 2020 23:28:15.760,1963.593
2255,22 Apr 2020 01:15:40.445,22 Apr 2020 01:46:51.350,1870.904
2256,22 Apr 2020 03:36:57.613,22 Apr 2020 03:58:24.942,1287.329
2257,22 Apr 2020 14:07:23.156,22 Apr 2020 14:32:17.920,1494.764
2258,22 Apr 2020 16:21:10.668,22 Apr 2020 16:52:49.458,1898.790
2259,22 Apr 2020 18:40:39.711,22 Apr 2020 19:13:25.087,1965.376
2260,22 Apr 2020 21:03:10.789,22 Apr 2020 21:35:18.196,1927.407
2261,22 Apr 2020 23:24:30.193,22 Apr 2020 23:57:18.191,1967.998
2262,23 Apr 2020 01:44:31.715,23 Apr 2020 02:14:34.507,1802.792
2263,23 Apr 2020 04:07:27.344,23 Apr 2020 04:23:26.003,958.659
2264,23 Apr 2020 14:33:37.120,23 Apr 2020 15:01:32.147,1675.027
2265,23 Apr 2020 16:49:18.153,23 Apr 2020 17:21:42.304,1944.151
2266,23 Apr 2020 19:09:59.883,23 Apr 2020 19:42:36.675,1956.791
2267,23 Apr 2020 21:32:31.190,23 Apr 2020 22:04:51.225,1940.036
2268,23 Apr 2020 23:53:23.467,24 Apr 2020 00:25:51.205,1947.738
2269,24 Apr 2020 02:13:28.531,24 Apr 2020 02:41:36.829,1688.298
2270,24 Apr 2020 12:53:18.856,24 Apr 2020 13:07:18.061,839.205
2271,24 Apr 2020 15:01:05.450,24 Apr 2020 15:30:26.201,1760.751
2272,24 Apr 2020 17:17:51.391,24 Apr 2020 17:50:32.580,1961.189
2273,24 Apr 2020 19:39:28.291,24 Apr 2020 20:11:55.824,1947.532
2274,24 Apr 2020 22:01:45.254,24 Apr 2020 22:34:19.756,1954.502
2275,25 Apr 2020 00:22:13.649,25 Apr 2020 00:54:02.015,1908.366
2276,25 Apr 2020 02:42:36.114,25 Apr 2020 03:08:19.082,1542.968
2277,25 Apr 2020 13:17:31.681,25 Apr 2020 13:37:56.063,1224.382
2278,25 Apr 2020 15:28:40.418,25 Apr 2020 15:59:19.194,1838.776
2279,25 Apr 2020 17:46:47.329,25 Apr 2020 18:19:34.583,1967.254
2280,25 Apr 2020 20:08:57.896,25 Apr 2020 20:41:17.384,1939.488
2281,25 Apr 2020 22:30:51.136,25 Apr 2020 23:03:32.227,1961.092
2282,26 Apr 2020 00:51:02.731,26 Apr 2020 01:22:21.827,1879.096
2283,26 Apr 2020 03:12:03.809,26 Apr 2020 03:34:32.189,1348.379
2284,26 Apr 2020 13:43:35.588,26 Apr 2020 14:07:33.030,1437.443
2285,26 Apr 2020 15:56:41.246,26 Apr 2020 16:28:10.102,1888.856
2286,26 Apr 2020 18:15:58.587,26 Apr 2020 18:48:36.652,1958.065
2287,26 Apr 2020 20:38:23.859,26 Apr 2020 21:10:33.562,1929.703
2288,26 Apr 2020 22:59:50.698,26 Apr 2020 23:32:38.896,1968.198
2289,27 Apr 2020 01:19:53.137,27 Apr 2020 01:50:21.818,1828.681
2290,27 Apr 2020 03:42:13.467,27 Apr 2020 03:59:58.503,1065.036
2291,27 Apr 2020 14:09:28.628,27 Apr 2020 14:36:51.805,1643.177
2292,27 Apr 2020 16:24:50.881,27 Apr 2020 16:57:04.837,1933.957
2293,27 Apr 2020 18:45:12.307,27 Apr 2020 19:17:53.755,1961.448
2294,27 Apr 2020 21:07:45.640,27 Apr 2020 21:39:55.318,1929.678
2295,27 Apr 2020 23:28:45.108,28 Apr 2020 00:01:23.730,1958.623
2296,28 Apr 2020 01:48:48.028,28 Apr 2020 02:17:27.403,1719.375
2297,28 Apr 2020 04:14:41.153,28 Apr 2020 04:22:24.409,463.256
2298,28 Apr 2020 12:30:33.717,28 Apr 2020 12:41:37.750,664.032
2299,28 Apr 2020 14:36:44.660,28 Apr 2020 15:05:46.918,1742.258
2300,28 Apr 2020 16:53:16.701,28 Apr 2020 17:25:53.597,1956.896
2301,28 Apr 2020 19:14:39.732,28 Apr 2020 19:47:09.613,1949.881
2302,28 Apr 2020 21:37:01.639,28 Apr 2020 22:09:34.347,1952.708
2303,28 Apr 2020 23:57:35.947,29 Apr 2020 00:29:33.693,1917.745
2304,29 Apr 2020 02:17:52.002,29 Apr 2020 02:44:21.542,1589.540
2305,29 Apr 2020 12:53:44.603,29 Apr 2020 13:12:54.988,1150.385
2306,29 Apr 2020 15:04:21.603,29 Apr 2020 15:34:41.150,1819.547
2307,29 Apr 2020 17:22:00.932,29 Apr 2020 17:54:53.415,1972.483
2308,29 Apr 2020 19:44:09.672,29 Apr 2020 20:16:32.395,1942.723
2309,29 Apr 2020 22:06:09.635,29 Apr 2020 22:38:48.810,1959.175
2310,30 Apr 2020 00:26:25.110,30 Apr 2020 00:57:51.726,1886.616
2311,30 Apr 2020 02:47:12.879,30 Apr 2020 03:10:37.143,1404.264
2312,30 Apr 2020 13:19:43.796,30 Apr 2020 13:42:43.456,1379.660
2313,30 Apr 2020 15:32:15.203,30 Apr 2020 16:03:31.076,1875.874
2314,30 Apr 2020 17:51:13.028,30 Apr 2020 18:23:55.953,1962.925
2315,30 Apr 2020 20:13:36.656,30 Apr 2020 20:45:44.793,1928.137
2316,30 Apr 2020 22:35:10.817,30 Apr 2020 23:07:57.871,1967.054
2317,1 May 2020 00:55:14.883,1 May 2020 01:26:06.273,1851.390
2318,1 May 2020 03:17:07.350,1 May 2020 03:36:22.570,1155.219
2319,1 May 2020 13:45:33.748,1 May 2020 14:12:09.763,1596.015
2320,1 May 2020 16:00:23.165,1 May 2020 16:32:26.223,1923.059
2321,1 May 2020 18:20:25.185,1 May 2020 18:53:07.100,1961.915
2322,1 May 2020 20:42:59.656,1 May 2020 21:15:06.259,1926.603
2323,1 May 2020 23:04:06.484,1 May 2020 23:36:51.592,1965.107
2324,2 May 2020 01:24:08.179,2 May 2020 01:53:23.300,1755.121
2325,2 May 2020 03:48:29.343,2 May 2020 03:59:49.327,679.983
2326,2 May 2020 12:08:56.315,2 May 2020 12:09:52.140,55.825
2327,2 May 2020 12:10:35.942,2 May 2020 12:15:29.845,293.902
2328,2 May 2020 14:12:27.081,2 May 2020 14:41:08.315,1721.234
2329,2 May 2020 16:28:48.183,2 May 2020 17:01:13.541,1945.358
2330,2 May 2020 18:49:51.421,2 May 2020 19:22:22.986,1951.565
2331,2 May 2020 21:12:17.363,2 May 2020 21:44:47.452,1950.089
2332,2 May 2020 23:32:58.121,3 May 2020 00:05:06.871,1928.749
2333,3 May 2020 01:53:09.098,3 May 2020 02:20:20.475,1631.376
2334,3 May 2020 12:30:18.279,3 May 2020 12:47:48.294,1050.015
2335,3 May 2020 14:40:02.882,3 May 2020 15:10:02.696,1799.814
2336,3 May 2020 16:57:22.460,3 May 2020 17:30:10.171,1967.711
2337,3 May 2020 19:19:20.844,3 May 2020 19:51:45.423,1944.579
2338,3 May 2020 21:41:27.656,3 May 2020 22:14:05.214,1957.559
2339,4 May 2020 00:01:47.532,4 May 2020 00:33:19.220,1891.688
2340,4 May 2020 02:22:24.287,4 May 2020 02:46:42.141,1457.854
2341,4 May 2020 12:55:52.023,4 May 2020 13:17:53.856,1321.834
2342,4 May 2020 15:07:52.777,4 May 2020 15:38:53.095,1860.318
2343,4 May 2020 17:26:33.772,4 May 2020 17:59:14.060,1960.288
2344,4 May 2020 19:48:49.139,4 May 2020 20:21:03.342,1934.204
2345,4 May 2020 22:10:30.523,4 May 2020 22:43:15.709,1965.186
2346,5 May 2020 00:30:36.884,5 May 2020 01:01:40.702,1863.818
2347,5 May 2020 02:52:06.910,5 May 2020 03:12:47.246,1240.337
2348,5 May 2020 13:21:44.540,5 May 2020 13:47:22.632,1538.092
2349,5 May 2020 15:35:58.087,5 May 2020 16:07:47.144,1909.057
2350,5 May 2020 17:55:42.752,5 May 2020 18:28:25.316,1962.564
2351,5 May 2020 20:18:13.270,5 May 2020 20:50:21.131,1927.862
2352,5 May 2020 22:39:27.561,5 May 2020 23:12:14.644,1967.083
2353,6 May 2020 00:59:28.882,6 May 2020 01:29:16.078,1787.196
2354,6 May 2020 03:22:53.529,6 May 2020 03:36:58.827,845.298
